Date,ic_h1,ic_h5,ic_h20
2016-12-05,-0.02305458377127082,-0.003867181632226183,0.013128554227112598
2016-12-06,-0.020023884311999935,-0.006614434379478931,0.010446712259556347
2016-12-07,-0.015532344106174016,-0.00567687987049585,0.014153323109024337
2016-12-08,-0.015772183631727825,-0.006658041565943259,0.011602302700861072
2016-12-09,-0.0174510603106045,-0.00820609668542695,0.009182103852090798
2016-12-12,-0.020220116651089415,-0.005807701429888838,0.008440781682197198
2016-12-13,-0.01860665075190923,-0.003278484614957737,0.006347636731909391
2016-12-14,-0.019653223227053134,-0.005916719396049661,0.007830281071696586
2016-12-15,-0.021659153804412284,-0.00596032658251399,0.007285191240892471
2016-12-16,-0.01878107949776655,-0.0057858978366566735,0.0062386187657485674
2016-12-19,-0.016208255496371123,-0.00853315058390942,0.00671829781685619
2016-12-20,-0.018388614819587583,-0.011912707534894942,0.007590441546142776
2016-12-21,-0.01834500763312326,-0.014965210587397996,0.005322867849997651
2016-12-22,-0.01832320403989109,-0.012021725501055765,0.007285191240892472
2016-12-23,-0.019849455566142617,-0.012043529094287932,0.011253445209146437
2016-12-27,-0.02421017421257555,-0.010037598516928781,0.014851038092453608
2016-12-28,-0.027240873671846435,-0.013809620146093268,0.011972963785807873
2016-12-29,-0.024319192178736373,-0.011280403331162168,0.010686551785110156
2016-12-30,-0.023970334687021738,-0.013853227332557597,0.006674690630391859
2017-01-03,-0.0218335825502696,-0.015619318384362936,0.006500261884534543
2017-01-04,-0.026761194620738817,-0.017407213029400438,0.006892726562713507
2017-01-05,-0.02543117543357677,-0.01993642984433154,0.010795569751270979
2017-01-06,-0.028897946757490953,-0.01703655194445364,0.008702424800983172
2017-01-09,-0.029530250961223727,-0.021680717302904714,0.00700174452887433
2017-01-10,-0.03118732404686824,-0.02045971608190349,0.0021831504245659393
2017-01-11,-0.03441425584522861,-0.02157169933674389,0.0029898833741560317
2017-01-12,-0.030598627029599795,-0.018257553165454864,0.0044071169342467355
2017-01-13,-0.03500295286249705,-0.01812673160606187,0.009421943377644607
2017-01-17,-0.03365113008210285,-0.020001840624028034,0.01267067876923714
2017-01-18,-0.034828524116639746,-0.015030621367094491,0.016944183042741416
2017-01-19,-0.03188503903029751,-0.01585915790991675,0.013717251244381046
2017-01-20,-0.0305332162499033,-0.015706532757291596,0.013237572193273423
2017-01-23,-0.03264816479342327,-0.014463727943058209,0.017271236941223886
2017-01-24,-0.027415302417703756,-0.019042482521812787,0.014087912329327846
2017-01-25,-0.02824383896052601,-0.02041610889543916,0.014022501549631352
2017-01-26,-0.02776415990941839,-0.020001840624028034,0.011863945819647049
2017-01-27,-0.02641233712902418,-0.018322963945151358,0.01598482494052617
2017-01-30,-0.030903877334850102,-0.020895787946546784,0.011929356599343546
2017-01-31,-0.03192864621676184,-0.02294532571037026,0.01546153870295422
2017-02-01,-0.03140535997918989,-0.02671734733953475,0.016268271652544315
2017-02-02,-0.03142716357242205,-0.027109812017713713,0.016660736330723274
2017-02-03,-0.03371654086179934,-0.02654291859367743,0.019953078908780137
2017-02-06,-0.03574427503239066,-0.021506288557047396,0.02252590291017557
2017-02-07,-0.039559903848019475,-0.017952302860204557,0.021457526841799503
2017-02-08,-0.040344833204377394,-0.014376513570129552,0.023158207113908345
2017-02-09,-0.0396035110344838,-0.01769065974141858,0.023572475385319473
2017-02-10,-0.035068363642193554,-0.01633883696102437,0.028216640743770546
2017-02-13,-0.03221209292877998,-0.012893869230342353,0.028870748540735486
2017-02-14,-0.02861450004547281,-0.015183246519719643,0.023812314910873288
2017-02-15,-0.031012895301010923,-0.014856192621237174,0.024771673013088528
2017-02-16,-0.028941553943955284,-0.014987014180630162,0.02573103111530378
2017-02-17,-0.026216104789934698,-0.012893869230342353,0.028020408404681067
2017-02-21,-0.028570892859008483,-0.01646965852041736,0.026428746098733046
2017-02-22,-0.027785963502650553,-0.014136674044575739,0.027606140133269938
2017-02-23,-0.027785963502650553,-0.011978118314591437,0.025316762843892646
2017-02-24,-0.025474782620041096,-0.01119318895823351,0.02673399640398335
2017-02-27,-0.0280039994349722,-0.00796625715987314,0.02555660236944646
2017-02-28,-0.02639053353579202,-0.0053280223787812156,0.02359427897855164
2017-03-01,-0.02453722811105802,-0.006636237972711094,0.02184999151997847
2017-03-02,-0.023817709534396585,-0.003867181632226183,0.022329670571086088
2017-03-03,-0.02089602804128652,-0.00310405586910042,0.022656724469568557
2017-03-06,-0.018170578887265938,0.0005153406074389136,0.02261311728310423
2017-03-07,-0.01869386512483789,0.0012784663705646768,0.020432757959887762
2017-03-08,-0.016186451903138954,-0.0032348774284934084,0.02346345741915865
2017-03-09,-0.015336111767084534,-0.0031694666487969143,0.0200402932817088
2017-03-10,-0.011520482951455717,-0.003932592411922677,0.022700331656032885
2017-03-13,-0.010909982340955107,-0.0014905899699202351,0.01958241782383334
2017-03-14,-0.01518348661445938,-0.0012725540375985887,0.020345543586959104
2017-03-15,-0.015793987224959994,3.566155633129088e-05,0.023158207113908345
2017-03-16,-0.01668793454747874,-0.0019266618345635286,0.02719187186185881
2017-03-17,-0.0142459321054763,-0.00118533966466993,0.025098726911571
2017-03-20,-0.013788056647600843,-0.0019484654277956935,0.026843014370144174
2017-03-21,-0.012130983561956328,-0.0039543960051548425,0.027300889828019634
2017-03-22,-0.01391887820699383,-0.0049355577006022526,0.02939403477830744
2017-03-23,-0.012872305731849927,-0.005437040344942039,0.029721088676789912
2017-03-24,-0.013242966816796726,-0.004499485835958958,0.03166160847445257
2017-03-27,-0.015575951292638345,-0.003998003191619171,0.02926321321891445
2017-03-28,-0.016469898615157096,-0.0057858978366566735,0.029132391659521462
2017-03-29,-0.016753345327175238,-0.002995037902939597,0.0312037330165771
2017-03-30,-0.015815790818192156,-0.0060257373622104845,0.029655677897093412
2017-03-31,-0.01614284471667463,-0.003910788818690512,0.02996092820234372
2017-04-03,-0.0182577932601946,-0.007094113430586553,0.0320104659661672
2017-04-04,-0.015445129733245359,-0.007115917023818717,0.0279986048114489
2017-04-05,-0.01860665075190923,-0.0044122714630303,0.027497122167109114
2017-04-06,-0.01703679203919338,-0.0007492678000266368,0.026821210776912005
2017-04-07,-0.01976224119321396,-0.0022537157330459984,0.027104657488930147
2017-04-10,-0.020263723837553746,0.00021009030218860857,0.02959026711739692
2017-04-11,-0.017974346548176458,0.0005371442006710785,0.029285016812146614
2017-04-12,-0.014485771631030113,0.0007115729465283956,0.03072405396546948
2017-04-13,-0.015052665055066394,0.0019543777607617815,0.03244653783081049
2017-04-17,-0.012370823087510141,0.0013656807434933352,0.030244374914361858
2017-04-18,-0.011193429052973249,-0.0007710713932588013,0.031421768948898754
2017-04-19,-0.012130983561956328,-0.0010109109188126126,0.033798360611204704
2017-04-20,-0.010844571561258613,0.0012130555908681827,0.0341690216961515
2017-04-21,-0.01217459074842066,0.005508363457604621,0.03296982406838244
2017-04-24,-0.014158717732547642,0.006424114373355537,0.03432164684877665
2017-04-25,-0.01490003990244124,0.006009846101944408,0.0312691437962736
2017-04-26,-0.012850502138617763,0.004985077220032669,0.03349311030595439
2017-04-27,-0.008664212238042148,0.0058790245425514205,0.03388557498413335
2017-04-28,-0.0076176397628982435,0.005442952677908127,0.03709070318926156
2017-05-01,-0.006134995423111046,0.005464756271140292,0.04007779546206812
2017-05-02,-0.008576997865113489,0.00849545573041118,0.04273783383639221
2017-05-03,-0.0073123894576479385,0.0075579012214281,0.04068829607256873
2017-05-04,-0.006091388236646718,0.010196136002520024,0.04269422664992788
2017-05-05,-0.005655316372003424,0.012114852206950515,0.0421273332258916
2017-05-08,-0.0029516708112150066,0.011809601901700209,0.03824629363056629
2017-05-09,-0.004804976235949003,0.011635173155842891,0.040317634987621934
2017-05-10,-0.0019705091157675974,0.011787798308468041,0.0403394385808541
2017-05-11,-0.002232152234553574,0.013793728885827193,0.03968533078388916
2017-05-12,-0.0016652588105172921,0.014600461835417284,0.03887859783429906
2017-05-15,-0.0020577234886962562,0.01695524990449107,0.04066649247933657
2017-05-16,-0.003954636099894581,0.016759017565401584,0.04289045898901736
2017-05-17,-0.0013818120984991514,0.020029556550226285,0.04217094041235593
2017-05-18,-0.0006622935218377173,0.02162121885617431,0.04125518949660502
2017-05-19,0.002281191564504512,0.02397600692524809,0.0413206002763015
2017-05-22,0.0018887268863255486,0.027224742316840623,0.040797314038729555
2017-05-23,0.004766801192971283,0.028685583063395657,0.042955869768713864
2017-05-24,0.0064238742786157975,0.027748028554412576,0.04395883505739343
2017-05-25,0.009345555771725864,0.029252476487431938,0.0424979943108384
2017-05-26,0.01246346960392541,0.029230672894199772,0.0421273332258916
2017-05-30,0.01573400858875011,0.025393240485338794,0.04097174278458687
2017-05-31,0.013488238485837148,0.026156366248464555,0.04103715356428336
2017-06-01,0.013204791773819008,0.027115724350679802,0.03580429118856385
2017-06-02,0.013422827706140655,0.026003741095839406,0.03593511274795684
2017-06-05,0.010631967772423579,0.024826347061302514,0.03425623606908016
2017-06-06,0.01191837977312129,0.02556766923119611,0.03698168522310074
2017-06-07,0.011743951027263977,0.027704421367948245,0.037832025359155155
2017-06-08,0.010108681534851626,0.028860011809252975,0.03964172359742483
2017-06-09,0.009977859975458638,0.027966064486734225,0.03935827688540668
2017-06-12,0.01017409231454812,0.03005920943702203,0.039380080478638856
2017-06-13,0.012855934282104374,0.030909549573076452,0.04005599186883596
2017-06-14,0.01573400858875011,0.03300269452336426,0.03990336671621081
2017-06-15,0.014229560655730746,0.032762854997810446,0.04090633200489038
2017-06-16,0.017848957132270075,0.03189071126852386,0.039750741563585656
2017-06-19,0.019135369132967796,0.030255441776111513,0.04295586976871386
2017-06-20,0.02201344343961353,0.027290153096537116,0.04319570929426767
2017-06-21,0.022471318897488986,0.02840213635137752,0.044482121294965385
2017-06-22,0.02168638954113106,0.025502258451499615,0.04424228176941157
2017-06-23,0.020487191913362002,0.02454290034928437,0.043828013498000445
2017-06-26,0.016736973877429683,0.02295123804333635,0.042258154785284587
2017-06-27,0.019266190692360782,0.021359575737388333,0.04284685180255303
2017-06-28,0.019615048184075418,0.02227532665313925,0.040317634987621934
2017-06-29,0.02057440628629066,0.025000775807159828,0.04341374522658932
2017-06-30,0.019375208658521607,0.02641800936725053,0.040753706852265224
2017-07-03,0.0176527247931806,0.027551796215323096,0.04180027932740913
2017-07-05,0.018764708048021,0.03032085255580801,0.04094993919135471
2017-07-06,0.021206710490023442,0.02766081418148392,0.045855747668591754
2017-07-07,0.02201344343961353,0.028903618995717303,0.04483097878668002
2017-07-10,0.023365266220007737,0.027486385435626603,0.04786167824595091
2017-07-11,0.026483180052207286,0.02953592319945008,0.046924123736967825
2017-07-12,0.02471708900040195,0.028227707605520198,0.043937031464161266
2017-07-13,0.02613432256049265,0.03062610286105831,0.04081911763196172
2017-07-14,0.02410658838990134,0.026766866858965167,0.0421273332258916
2017-07-17,0.025829072255242346,0.02951411960621791,0.042977673361946016
2017-07-18,0.0245644638477768,0.02973215553853956,0.04605198000768123
2017-07-19,0.026701215984528934,0.029514119606217915,0.04417687098971508
2017-07-20,0.022689354829810632,0.025742097977053426,0.04269422664992788
2017-07-21,0.025174964458277407,0.028358529164913184,0.039554509224496166
2017-07-24,0.02430282072899082,0.025327829705642298,0.041625850581551806
2017-07-25,0.024324624322222984,0.0249571686206955,0.042321674818905634
2017-07-26,0.020399977540433344,0.02561127641766044,0.04186379936103017
2017-07-27,0.02275476560950713,0.028336725571681022,0.04434940898949695
2017-07-28,0.021141299710326942,0.026636045299572177,0.042321674818905634
2017-07-31,0.020661620659219324,0.029099851334806786,0.0423434784121378
2017-08-01,0.021839014693756213,0.029710351945307398,0.04415317665040746
2017-08-02,0.024193802762829994,0.025676687197356933,0.04609369644807012
2017-08-03,0.023387069813239902,0.024259453637266233,0.04670419705857073
2017-08-04,0.024564463847776795,0.025306026112410132,0.04360808681960335
2017-08-07,0.025720054289081522,0.027093920757447636,0.041951013733958833
2017-08-08,0.023278051847079078,0.02883820821602081,0.041013459224975755
2017-08-09,0.02253672967718548,0.03034265614904017,0.04064189778475493
2017-08-10,0.023626909338793717,0.032937283743667764,0.04310570381998954
2017-08-11,0.023539694965865054,0.03219596157377417,0.04439211582068724
2017-08-14,0.02491332133949143,0.03095315675954078,0.041710273853131
2017-08-15,0.02737712737472604,0.03046070017166286,0.03952991452991453
2017-08-16,0.028903378900977564,0.027211964780070326,0.0366518402232688
2017-08-17,0.02785680642583366,0.028323948034910725,0.033904587476016046
2017-08-18,0.027050073476243566,0.025424070135032825,0.03181144252572824
2017-08-21,0.025609235612372654,0.025315052168872004,0.03272719344147916
2017-08-22,0.024562663137228744,0.027146554000373833,0.031353567067852785
2017-08-23,0.025761860764997806,0.02527144498240767,0.028911564625850344
2017-08-24,0.023559697848549173,0.02527144498240767,0.025924472353043786
2017-08-25,0.02325444754329887,0.021215976641225043,0.026295133437990583
2017-08-28,0.02504234218833637,0.020976137115671232,0.02332984475841619
2017-08-29,0.022447714593708774,0.01875217060599044,0.021803593232164662
2017-08-30,0.02238230381401228,0.019056340484911914,0.022915576487005058
2017-08-31,0.018326835472829654,0.022370486656200943,0.023046398046398044
2017-09-01,0.01782535282848987,0.02367870225013082,0.024943310657596376
2017-09-05,0.016299101302238345,0.02071341357055643,0.025597418454561316
2017-09-06,0.017290249433106575,0.0167233560090703,0.02655677655677656
2017-09-07,0.01931798360369789,0.015153497296354441,0.0257282400139543
2017-09-08,0.019208965637537066,0.011882958311529742,0.027014652014652016
2017-09-11,0.015829408686551544,0.009833420547706265,0.029609279609279608
2017-09-12,0.013169370312227454,0.008917669631955347,0.028061224489795922
2017-09-13,0.011752136752136752,0.00813274027559742,0.03148438862724577
2017-09-14,0.008285365428222571,0.006039595325309612,0.03272719344147916
2017-09-15,0.006911739054596197,0.004273504273504275,0.036281179138322
2017-09-18,0.006955346241060527,0.004971219256933544,0.03311965811965812
2017-09-19,0.0066064887493458915,0.005232862375719519,0.03333769405197977
2017-09-20,0.005516309087737658,0.0029434850863422303,0.03349031920460493
2017-09-21,0.0047749869178440605,0.004687772544915403,0.03615035757892901
2017-09-22,0.005865166579452293,0.005211058782487355,0.03983516483516484
2017-09-25,0.005799755799755799,0.006279434850863423,0.03959532530961103
2017-09-26,0.0039464503750218025,0.006955346241060528,0.037218733647305074
2017-09-27,0.005668934240362811,0.003968253968253969,0.038505145648002795
2017-09-28,0.007544043258328972,0.002703645560788419,0.03950811093668236
2017-09-29,0.01057474271759986,0.0030306994592708887,0.04088173731030874
2017-10-02,0.011664922379208093,0.004229897087039945,0.04088173731030874
2017-10-03,0.008110936682365254,0.002180359323216467,0.0419501133786848
2017-10-04,0.006977149834292691,0.0035975928833071693,0.04325832897261469
2017-10-05,0.00571254142682714,0.0039028431885574743,0.0468341182626897
2017-10-06,0.006388452817024245,0.004491540205825921,0.04868742368742369
2017-10-09,0.004578754578754577,0.0027690563404849126,0.048447584161869874
2017-10-10,0.005603523460666317,0.003881039595325311,0.04532967032967033
2017-10-11,0.005974184545613116,0.005581719867434155,0.043062096633525206
2017-10-12,0.0069117390545961966,0.005821559392987965,0.0399223792080935
2017-10-13,0.00538548752834467,0.009920634920634922,0.04027123669980813
2017-10-16,0.006235827664399092,0.007587650444793303,0.03488574917146346
2017-10-17,0.00828536542822257,0.00678091749520321,0.03218210361067504
2017-10-18,0.008285365428222571,0.006628292342578058,0.030830280830280835
2017-10-19,0.012646084074655502,0.008176347462061749,0.03172422815279958
2017-10-20,0.01024768881911739,0.009113901971044829,0.026338740624454914
2017-10-23,0.009528170242455957,0.008808651665794523,0.026731205302633877
2017-10-24,0.009746206174777602,0.010334903192046049,0.02703645560788418
2017-10-25,0.010552939124367696,0.010334903192046049,0.023264433978719697
